car_id,brand,year,engine_size,fuel_type,transmission,mileage,condition,price,model
1822,Tesla,2015,4.5,Electric,Automatic,104512,New,98278.34,Explorer
973,Ford,2019,4.7,Electric,Manual,180160,New,58366.77,A4
2202,Ford,2004,4.0,Electric,Automatic,201675,Like New,38235.97,A4
1697,Audi,2015,3.7,Petrol,Automatic,259125,Like New,28378.94,5 Series
979,BMW,2004,2.5,Hybrid,Manual,125702,Used,65937.48,Fiesta
1076,BMW,2012,4.6,Diesel,Automatic,207382,New,12017.69,X3
1739,Honda,2015,3.8,Diesel,Manual,89342,Like New,70771.94,CR-V
1621,Toyota,2010,3.3,Hybrid,Manual,35079,Like New,90870.69,Model X
623,BMW,2003,2.3,Electric,Automatic,87081,Used,96460.36,Mustang
372,Toyota,2020,6.0,Petrol,Automatic,270398,Like New,55370.84,X3
446,Audi,2018,4.8,Diesel,Manual,175050,Like New,18275.36,CR-V
1914,BMW,2021,5.4,Electric,Manual,276383,Like New,85357.36,Model X
1093,BMW,2016,4.9,Hybrid,Automatic,135004,Used,39837.32,Fit
1580,Audi,2015,3.5,Diesel,Automatic,119894,Used,89350.67,Q7
1698,Tesla,2022,3.0,Petrol,Automatic,57888,New,19544.74,Explorer
2201,Audi,2002,2.4,Hybrid,Automatic,153625,Used,58686.65,GLA
439,BMW,2021,1.0,Electric,Manual,275877,Like New,28798.3,RAV4
1863,Audi,2020,5.5,Petrol,Manual,290144,Used,83794.28,A4
527,Ford,2019,5.8,Diesel,Automatic,93708,Used,85266.84,X3
1053,Ford,2005,4.4,Diesel,Manual,278642,New,45764.29,CR-V
2223,Audi,2007,2.8,Hybrid,Automatic,17718,Used,22034.71,Civic
480,Tesla,2009,3.7,Hybrid,Manual,107042,Like New,6398.77,C-Class
1232,Mercedes,2010,3.3,Petrol,Manual,228495,Like New,18375.99,Prius
1421,Tesla,2018,3.6,Diesel,Manual,84242,New,77532.41,Accord
2349,Mercedes,2016,5.0,Diesel,Automatic,220511,Used,51266.46,RAV4
1445,Honda,2009,4.4,Electric,Manual,284250,Like New,49671.89,GLC
741,BMW,2020,2.1,Hybrid,Manual,82104,New,79561.1,Accord
859,Toyota,2015,3.6,Hybrid,Automatic,243825,New,76249.09,CR-V
1546,Toyota,2005,2.8,Petrol,Manual,87695,Like New,32455.6,GLC
263,Honda,2002,3.5,Hybrid,Automatic,267446,Like New,29374.46,Model Y
1626,Toyota,2009,4.8,Electric,Automatic,146511,New,41508.52,Mustang
997,Toyota,2018,4.9,Electric,Manual,280064,New,80065.75,Prius
913,Toyota,2020,4.7,Diesel,Manual,178570,Used,96304.87,Model X
332,Mercedes,2001,1.8,Electric,Manual,148421,Used,11713.74,Civic
1639,Honda,2014,2.9,Electric,Manual,171231,Used,84173.65,Camry
1472,Ford,2022,1.9,Electric,Manual,166052,Like New,10315.81,Model X
2358,Mercedes,2010,2.4,Hybrid,Manual,134011,New,68249.27,E-Class
1571,Tesla,2015,1.5,Diesel,Manual,10247,Like New,73872.23,Camry
141,Mercedes,2020,3.7,Electric,Manual,260038,New,24863.06,C-Class
747,Ford,2003,3.6,Petrol,Automatic,201081,New,30530.96,Model S
797,Tesla,2006,1.5,Diesel,Manual,138056,Used,99982.59,A3
284,Tesla,2012,4.0,Electric,Manual,55162,Like New,13119.35,A3
2026,Mercedes,2017,3.6,Diesel,Manual,113926,Like New,93901.09,Explorer
592,Audi,2004,5.5,Petrol,Automatic,179559,Used,38854.73,Civic
1190,BMW,2014,2.1,Petrol,Automatic,137877,Like New,90502.81,RAV4
1411,Honda,2013,1.2,Hybrid,Automatic,81455,Like New,99605.33,Prius
2497,Honda,2010,1.1,Diesel,Manual,153625,Like New,71558.31,Focus
1949,Honda,2020,4.2,Hybrid,Automatic,26119,Used,55708.76,Corolla
1058,BMW,2014,4.5,Hybrid,Automatic,197241,Like New,39239.12,Q7
200,Mercedes,2017,1.4,Diesel,Automatic,33370,Used,16395.84,5 Series
1989,Honda,2022,2.1,Electric,Automatic,121509,New,24702.88,Q7
1287,Honda,2023,1.5,Hybrid,Automatic,295531,Like New,71152.87,Focus
1788,Mercedes,2020,2.6,Electric,Manual,38665,Used,73772.65,Model S
936,Honda,2000,4.2,Petrol,Manual,278494,Used,42462.69,E-Class
1417,Audi,2021,5.9,Electric,Manual,279773,Like New,44767.67,C-Class
1344,Audi,2001,3.4,Petrol,Manual,233705,Used,31996.91,GLC
835,BMW,2023,1.2,Diesel,Automatic,298517,New,22749.28,A3
1431,Ford,2012,1.6,Petrol,Automatic,15861,Like New,74341.98,C-Class
1713,Ford,2010,2.2,Electric,Automatic,294418,Used,85357.36,Civic
1926,Tesla,2013,2.4,Electric,Automatic,50551,New,41508.52,GLA
1933,Honda,2009,1.8,Diesel,Automatic,164434,Used,32071.99,Mustang
997,Tesla,2022,4.5,Electric,Manual,169123,New,88223.12,GLC
341,Audi,2022,2.8,Hybrid,Automatic,170715,Like New,21471.98,Camry
391,Ford,2014,3.3,Petrol,Manual,84242,Used,88719.05,Model X
1089,Honda,2002,3.2,Petrol,Manual,90481,Used,85376.31,GLA
1336,Ford,2015,3.3,Hybrid,Automatic,117734,New,35220.52,Q7
2130,Mercedes,2001,5.3,Petrol,Automatic,136343,New,24839.84,A3
470,Honda,2002,3.4,Hybrid,Manual,281315,New,32778.28,Model S
1645,Toyota,2012,1.0,Hybrid,Manual,292899,New,63498.75,Q7
1945,BMW,2023,2.1,Electric,Manual,160786,Used,60269.16,Accord
1155,Mercedes,2007,5.7,Diesel,Manual,146511,New,45861.24,5 Series
1358,BMW,2016,1.5,Hybrid,Automatic,297019,Used,49216.7,Q7
122,Tesla,2020,1.2,Hybrid,Manual,133703,Used,38698.38,Model Y
2199,Mercedes,2018,3.5,Hybrid,Manual,70382,Like New,99541.32,Prius
2251,BMW,2016,3.7,Hybrid,Automatic,290042,Used,98496.67,Civic
2175,Toyota,2006,2.2,Electric,Manual,265735,Like New,41508.52,Fiesta
726,Tesla,2016,2.7,Hybrid,Manual,15739,Like New,79115.91,Fiesta
2197,Tesla,2019,1.7,Electric,Automatic,265237,Like New,14538.11,Model X
1920,Audi,2023,3.3,Electric,Manual,104887,Like New,59222.42,Prius
1026,Mercedes,2016,1.7,Hybrid,Manual,248505,New,59203.2,Model Y
325,Toyota,2001,1.3,Electric,Automatic,153060,Like New,27999.4,Mustang
1334,Honda,2023,1.3,Diesel,Manual,2526,Like New,27200.62,RAV4
670,Tesla,2018,5.2,Hybrid,Automatic,131980,New,80164.4,A3
456,Honda,2023,3.3,Electric,Automatic,195543,New,35411.88,C-Class
952,BMW,2012,2.8,Petrol,Manual,223098,New,59630.85,X5
1068,Audi,2018,4.3,Diesel,Manual,72144,New,80961.53,A4
18,Audi,2013,1.8,Petrol,Automatic,279707,New,81902.35,CR-V
2204,Audi,2007,3.7,Electric,Automatic,83030,New,62796.5,GLC
2236,Mercedes,2015,3.2,Hybrid,Manual,248966,New,97511.18,X5
106,Toyota,2006,2.6,Hybrid,Automatic,71158,Used,76249.09,3 Series
1506,Audi,2007,1.5,Petrol,Automatic,72219,Like New,88580.82,GLC
2297,Honda,2013,3.5,Petrol,Manual,240904,New,67682.27,Fiesta
9,Toyota,2009,4.0,Electric,Manual,102466,Like New,28379.42,Q7
1796,Tesla,2002,4.8,Hybrid,Automatic,169180,Used,41858.72,CR-V
1654,Mercedes,2006,4.2,Petrol,Manual,287795,New,17459.84,5 Series
1330,Honda,2017,5.9,Diesel,Automatic,152110,Used,95390.34,GLA
1018,Honda,2007,2.1,Electric,Manual,102466,Like New,20352.91,Fiesta
72,Toyota,2007,4.1,Petrol,Manual,236139,Like New,59411.75,Explorer
992,Audi,2009,2.2,Diesel,Manual,166020,New,83183.16,X3
1505,Tesla,2004,2.5,Hybrid,Manual,10204,Like New,83982.13,C-Class
2181,Audi,2023,5.4,Electric,Manual,286885,New,18393.04,Model S
2089,Audi,2008,1.2,Hybrid,Manual,161298,New,88299.14,Q5
855,Tesla,2006,5.9,Petrol,Manual,20719,New,88284.55,Mustang
2435,Audi,2021,3.2,Hybrid,Manual,40725,Like New,86997.44,Explorer
1130,Toyota,2019,2.4,Hybrid,Automatic,197118,Like New,85753.79,C-Class
18,Toyota,2002,2.2,Electric,Manual,242721,New,58189.18,Civic
1233,Ford,2012,2.5,Electric,Automatic,100459,Like New,31214.69,Model Y
1654,Mercedes,2007,5.6,Hybrid,Automatic,186061,Like New,8019.97,Civic
2056,Tesla,2019,1.1,Petrol,Manual,205459,Like New,86918.43,CR-V
1181,Audi,2014,2.6,Hybrid,Manual,22222,Like New,89696.22,Civic
803,Mercedes,2013,4.7,Diesel,Manual,186968,Used,65718.75,3 Series
717,BMW,2003,3.2,Diesel,Automatic,290358,New,70016.62,Focus
262,Honda,2008,5.7,Petrol,Automatic,218348,Used,12477.35,X3
1530,Tesla,2015,5.8,Hybrid,Manual,111860,Used,71259.92,Q5
1716,Mercedes,2016,1.8,Diesel,Manual,200935,Like New,74744.21,Civic
2193,BMW,2019,5.9,Electric,Manual,110623,New,43429.33,Accord
1655,Honda,2006,2.0,Electric,Automatic,2994,New,32130.83,E-Class
1230,BMW,2006,4.0,Hybrid,Manual,80903,Used,46800.6,Q5
203,Toyota,2011,4.4,Hybrid,Manual,290669,Like New,67190.04,Fiesta
1696,Audi,2004,4.8,Diesel,Automatic,111186,New,12929.83,Corolla
1142,Mercedes,2001,4.3,Electric,Manual,244688,Used,34629.56,Mustang
558,Ford,2004,5.5,Hybrid,Automatic,62513,Like New,70814.24,GLA
1941,Honda,2004,4.7,Hybrid,Automatic,117718,New,47839.71,X5
1816,Tesla,2008,5.1,Hybrid,Manual,110234,Used,92136.05,Q7
833,BMW,2005,3.4,Petrol,Automatic,181350,New,5843.96,3 Series
1265,Audi,2020,2.1,Diesel,Manual,209496,Used,88223.12,GLA
2371,Tesla,2023,5.1,Hybrid,Automatic,25989,Like New,27289.12,E-Class
1887,Ford,2003,1.1,Electric,Manual,153560,Used,18271.73,GLA
1350,Mercedes,2015,3.9,Hybrid,Manual,125721,New,13926.56,Model S
2091,Tesla,2017,2.5,Petrol,Automatic,170100,Used,77048.81,Corolla
688,Audi,2006,3.1,Electric,Manual,128824,Like New,60380.53,Fiesta
593,Toyota,2005,4.8,Diesel,Automatic,288988,Like New,49671.89,Fit
733,Tesla,2011,2.8,Diesel,Automatic,18740,Like New,78011.12,Q7
1121,Tesla,2019,1.9,Electric,Automatic,108138,Used,53199.72,RAV4
1466,Tesla,2008,5.2,Electric,Automatic,171960,New,47044.23,Model X
57,Mercedes,2017,4.1,Diesel,Automatic,61742,Like New,82138.86,Focus
2412,Audi,2006,3.4,Petrol,Manual,47046,New,85817.24,Fit
1655,Tesla,2018,3.9,Petrol,Automatic,274805,New,26833.9,GLA
878,Honda,2023,5.7,Petrol,Automatic,286422,Used,69968.98,Q5
790,Audi,2015,1.8,Diesel,Automatic,70382,Like New,20166.07,Accord
348,Tesla,2018,2.1,Hybrid,Manual,114300,New,62488.51,Model 3
693,Ford,2000,1.4,Petrol,Manual,241262,Used,90870.69,Fit
679,Audi,2002,3.1,Petrol,Manual,177059,Like New,21221.2,Fit
1997,BMW,2022,3.6,Petrol,Automatic,235654,Like New,73497.0,Explorer
2372,Tesla,2013,1.6,Diesel,Automatic,193295,New,61442.88,RAV4
884,Tesla,2019,5.2,Petrol,Manual,259291,Like New,35579.68,Q5
641,Mercedes,2021,2.2,Hybrid,Automatic,289531,Like New,49201.46,X5
1357,Mercedes,2012,4.0,Petrol,Manual,232409,Like New,76445.64,RAV4
1238,Honda,2017,4.4,Diesel,Automatic,105935,Used,52264.4,3 Series
2398,Tesla,2019,2.0,Hybrid,Automatic,101799,Like New,62796.5,Model 3
743,BMW,2022,2.5,Hybrid,Manual,83211,Like New,98939.58,X3
1296,Mercedes,2000,2.6,Electric,Manual,123573,New,94478.13,Camry
255,Toyota,2004,5.0,Diesel,Automatic,136746,Used,25592.57,Model X
519,Tesla,2006,1.8,Petrol,Manual,13672,Used,98017.72,GLA
705,BMW,2021,1.7,Electric,Automatic,56731,New,83026.3,Q7
1012,Audi,2005,3.5,Electric,Automatic,210171,Like New,60799.03,5 Series
1458,BMW,2005,3.7,Hybrid,Automatic,245256,Used,90168.43,Model S
1666,Tesla,2004,2.2,Electric,Manual,211811,New,45092.24,Fiesta
338,Honda,2013,1.1,Electric,Automatic,14026,Used,74717.66,C-Class
1370,BMW,2014,4.8,Diesel,Automatic,57732,Used,65718.75,Model 3
1913,Mercedes,2009,1.4,Hybrid,Manual,104509,Like New,64427.86,Model X
1295,Honda,2022,4.5,Diesel,Automatic,83265,New,39837.32,RAV4
2221,BMW,2013,1.4,Hybrid,Automatic,194941,Used,74368.55,Focus
1648,BMW,2011,5.6,Petrol,Automatic,27690,New,63257.91,Accord
1710,BMW,2014,1.1,Petrol,Manual,205355,Like New,84076.61,Corolla
2389,Tesla,2003,3.4,Petrol,Automatic,262713,Like New,72895.71,Q5
1582,Ford,2009,2.8,Electric,Manual,257288,Used,40234.58,A3
1229,Mercedes,2014,4.9,Hybrid,Automatic,135678,New,71883.89,Fit
199,Tesla,2014,2.6,Hybrid,Manual,139148,Like New,84846.79,X3
1478,Mercedes,2003,4.5,Petrol,Automatic,145512,New,86181.92,A4
932,Tesla,2011,1.2,Hybrid,Manual,93616,New,26402.44,C-Class
741,Ford,2013,4.1,Petrol,Manual,275731,Used,5703.33,X5
1368,Ford,2009,1.8,Diesel,Automatic,80738,New,71916.68,Model 3
1597,Toyota,2023,2.5,Diesel,Manual,83265,Used,54345.82,Q5
832,Tesla,2016,5.8,Hybrid,Manual,299334,New,75006.75,Prius
1251,Ford,2019,3.9,Hybrid,Automatic,139148,New,50179.85,GLA
2007,Honda,2011,1.5,Hybrid,Manual,246553,Used,41682.58,GLC
1240,Ford,2009,4.7,Petrol,Manual,282635,Used,89434.74,Fit
1348,Mercedes,2016,4.5,Hybrid,Manual,89342,Like New,17161.68,Corolla
964,Tesla,2008,5.1,Electric,Automatic,280412,Used,87729.1,Corolla
1736,Toyota,2007,2.1,Petrol,Automatic,23086,Like New,83557.77,Camry
1323,Honda,2016,3.1,Diesel,Automatic,230517,Like New,25820.35,Camry
1737,BMW,2018,5.5,Petrol,Manual,171955,New,7753.16,Q5
1134,Tesla,2009,3.6,Petrol,Automatic,2419,Like New,68363.56,E-Class
1798,BMW,2015,4.3,Hybrid,Manual,44989,New,53517.76,Focus
332,Ford,2012,1.0,Petrol,Manual,28004,New,89084.97,Fit
2333,BMW,2006,5.4,Hybrid,Manual,170100,New,71558.31,Civic
1958,Ford,2015,3.5,Petrol,Manual,47664,Used,70129.8,A4
1263,Ford,2014,5.4,Hybrid,Automatic,95213,New,79583.76,Model 3
209,Tesla,2021,3.1,Diesel,Manual,129909,Like New,57335.06,CR-V
144,Audi,2006,4.9,Diesel,Manual,220412,Used,40357.76,Focus
1775,Honda,2007,1.3,Electric,Automatic,1379,Used,9943.59,X3
1324,Toyota,2004,3.3,Diesel,Manual,149776,New,68037.91,Q5
1394,Ford,2012,3.4,Hybrid,Manual,214772,Like New,38018.04,RAV4
331,Toyota,2001,2.0,Electric,Automatic,72534,New,44695.0,X3
829,BMW,2000,4.7,Electric,Manual,106683,Like New,30825.36,Model 3
2124,BMW,2015,2.8,Petrol,Automatic,165368,Like New,43306.9,3 Series
698,BMW,2006,4.8,Diesel,Manual,286172,Like New,49201.46,Q5
1379,Mercedes,2021,4.1,Hybrid,Manual,144294,Used,52131.56,Corolla
369,BMW,2020,1.8,Hybrid,Automatic,25968,Like New,91752.54,Corolla
1074,Ford,2003,5.0,Electric,Manual,44783,New,97156.13,Model Y
2063,BMW,2006,5.5,Electric,Manual,224582,New,72174.13,Corolla
1232,Audi,2013,5.0,Electric,Manual,138279,Like New,33051.79,X5
1248,Audi,2010,2.1,Diesel,Manual,93616,Used,7690.81,X5
1424,Ford,2010,3.1,Hybrid,Automatic,158731,Used,61879.84,C-Class
1854,Tesla,2008,1.5,Diesel,Manual,215838,Used,35238.25,CR-V
743,Ford,2012,2.4,Hybrid,Automatic,295885,Like New,51497.67,A3
477,Toyota,2017,5.1,Diesel,Automatic,237677,Used,29902.45,5 Series
2034,Toyota,2003,2.9,Electric,Manual,78343,New,39743.01,RAV4
783,BMW,2007,1.2,Petrol,Manual,172343,Like New,93020.52,Accord
2455,BMW,2018,5.5,Petrol,Automatic,237469,Used,15983.13,X3
794,Honda,2021,3.3,Hybrid,Automatic,180889,Used,46812.39,Accord
585,Honda,2007,2.8,Diesel,Automatic,122196,Like New,78722.11,Accord
62,Toyota,2021,5.8,Diesel,Manual,55486,New,9748.36,Focus
51,Toyota,2008,1.3,Electric,Manual,180116,Used,25320.09,Prius
1860,Tesla,2016,3.6,Petrol,Manual,160322,Like New,24628.15,Model S
2243,Tesla,2000,2.0,Hybrid,Manual,126372,Used,37120.12,Camry
919,Tesla,2009,4.4,Hybrid,Automatic,209485,Like New,97595.54,Camry
885,Tesla,2007,5.2,Hybrid,Automatic,77123,Used,95693.28,Accord
1952,Mercedes,2011,5.7,Hybrid,Automatic,85548,Like New,16408.62,Corolla
130,Ford,2021,5.6,Hybrid,Automatic,91627,New,97808.48,Accord
2471,Toyota,2002,5.7,Diesel,Automatic,57042,Like New,68239.0,GLC
1972,Ford,2023,4.9,Electric,Automatic,229415,New,57367.93,Fit
1057,Ford,2002,5.8,Electric,Manual,167229,Used,47415.4,CR-V
695,Tesla,2017,1.0,Petrol,Manual,28715,Used,63472.77,A4
2389,BMW,2018,3.4,Electric,Manual,278606,Like New,77469.18,Model X
1560,Tesla,2014,5.0,Hybrid,Automatic,21556,Used,41275.26,3 Series
913,BMW,2000,1.1,Hybrid,Manual,237469,New,90407.25,5 Series
1115,Mercedes,2014,5.4,Electric,Manual,131120,Like New,20133.13,Fiesta
2102,Ford,2018,2.8,Petrol,Automatic,245702,Like New,96219.59,RAV4
2055,Toyota,2006,3.0,Petrol,Manual,91594,Used,55861.19,Camry
997,Toyota,2021,5.8,Electric,Manual,197190,New,93901.09,Mustang
2034,Tesla,2008,4.1,Electric,Automatic,71468,Like New,50250.98,Mustang
1196,Tesla,2015,4.6,Electric,Automatic,1919,Used,83717.58,Corolla
2258,Tesla,2013,4.4,Petrol,Automatic,252615,New,44702.18,GLC
1735,BMW,2017,1.9,Petrol,Automatic,44420,New,33216.92,C-Class
1166,Toyota,2015,4.5,Diesel,Automatic,120454,Like New,25381.32,Fit
113,Tesla,2020,2.6,Hybrid,Manual,294957,Like New,28113.77,Q5
1879,Honda,2017,2.8,Petrol,Manual,23466,New,56612.31,X5
2350,Honda,2017,5.2,Petrol,Manual,89407,New,90105.17,C-Class
1835,Audi,2015,3.2,Diesel,Automatic,29873,Used,85032.51,Q5
954,Mercedes,2022,3.5,Electric,Manual,233982,New,55114.42,5 Series
703,Mercedes,2010,4.4,Hybrid,Automatic,141609,New,11508.22,Camry
1356,Tesla,2003,4.3,Electric,Automatic,258815,New,46883.7,X3
1268,Mercedes,2011,1.0,Electric,Manual,85615,Used,59203.2,Model 3
1981,Ford,2018,2.1,Diesel,Manual,295625,Used,25447.11,X5
686,Mercedes,2008,5.8,Hybrid,Automatic,132994,Like New,40818.37,5 Series
299,BMW,2014,4.5,Petrol,Manual,277169,Used,20433.72,Model 3
1433,Tesla,2008,3.7,Hybrid,Manual,224589,Like New,81224.25,A4
1339,Ford,2003,1.1,Electric,Automatic,132773,New,89885.35,Q5
1287,Audi,2018,1.9,Electric,Manual,78590,Used,18944.17,Fit
308,Honda,2001,2.3,Hybrid,Automatic,99704,New,73471.46,X5
452,Ford,2002,3.9,Petrol,Manual,111186,Used,56477.64,A3
2023,BMW,2000,4.3,Diesel,Automatic,86134,Like New,47162.21,Model 3
1282,Mercedes,2012,2.4,Petrol,Manual,271142,Used,45423.04,C-Class
1336,BMW,2010,1.8,Petrol,Manual,66151,Like New,74003.92,Model 3
284,BMW,2014,1.4,Electric,Manual,108957,New,98710.52,Camry
501,Honda,2004,3.8,Electric,Automatic,73527,New,71235.87,Q7
1516,Honda,2019,4.2,Diesel,Automatic,244901,New,57124.3,Model Y
1020,Tesla,2005,3.0,Diesel,Automatic,128824,New,12608.76,Civic
641,Honda,2000,2.2,Electric,Automatic,50551,Like New,73796.14,Model 3
508,Mercedes,2023,4.8,Hybrid,Manual,120730,Used,35631.92,Model X
2319,Mercedes,2020,1.0,Diesel,Automatic,297197,Like New,23661.03,Fiesta
2293,Audi,2007,5.6,Diesel,Manual,53276,New,57343.98,Model X
261,Mercedes,2012,3.1,Diesel,Automatic,85548,Like New,23695.06,Corolla
1603,BMW,2000,5.8,Electric,Automatic,61748,Like New,94101.54,3 Series
720,Honda,2000,6.0,Petrol,Automatic,272678,Used,45172.66,5 Series
470,BMW,2014,2.8,Diesel,Manual,263358,New,39098.8,CR-V
391,Honda,2006,2.0,Diesel,Automatic,142290,Used,38857.38,X3
758,Mercedes,2001,3.6,Diesel,Manual,31126,Like New,6970.43,Q5
2431,Tesla,2020,4.4,Petrol,Automatic,60071,New,24863.06,Camry
1185,Ford,2003,4.3,Electric,Automatic,149979,Used,37120.26,Civic
1553,Honda,2012,4.6,Petrol,Manual,206329,New,96982.34,C-Class
1585,Toyota,2008,4.5,Petrol,Automatic,191791,New,83262.0,Civic
955,Honda,2021,3.2,Diesel,Automatic,116894,Like New,54592.22,RAV4
424,Tesla,2012,5.9,Diesel,Automatic,205788,Used,90478.61,Civic
1248,Ford,2013,4.4,Hybrid,Manual,91820,Like New,40734.23,Focus
664,Tesla,2003,3.5,Diesel,Automatic,57042,New,11829.18,Mustang
2214,Mercedes,2011,5.1,Hybrid,Manual,288453,Like New,22159.58,A4
932,Honda,2012,4.8,Electric,Automatic,208794,Used,92800.59,5 Series
404,Tesla,2019,3.7,Hybrid,Manual,135501,Used,69598.62,Mustang
955,Mercedes,2011,4.7,Electric,Automatic,25395,New,57910.1,A4
1675,Honda,2003,4.9,Petrol,Automatic,122196,New,71982.59,Model Y
2028,Audi,2003,1.9,Hybrid,Manual,43563,New,82109.97,RAV4
777,Toyota,2008,2.2,Petrol,Automatic,257249,Like New,41633.96,Camry
2306,Ford,2011,3.9,Hybrid,Manual,278496,Like New,63473.31,C-Class
2147,BMW,2019,3.5,Electric,Manual,16738,Like New,22705.09,Prius
1765,Honda,2000,5.4,Hybrid,Automatic,149787,Used,71381.7,Model 3
820,Honda,2020,5.1,Electric,Automatic,180394,Used,40537.67,Camry
618,Honda,2005,3.6,Petrol,Automatic,267847,Like New,90105.17,Q5
552,Mercedes,2008,2.9,Petrol,Automatic,250396,New,76225.56,Civic
96,Honda,2019,2.1,Petrol,Automatic,259285,Used,53117.13,Model X
1818,Audi,2007,4.7,Petrol,Manual,175231,Like New,11482.58,Mustang
781,Audi,2019,6.0,Petrol,Manual,18781,New,98645.75,Explorer
1952,Honda,2009,4.7,Hybrid,Manual,36051,New,24927.06,3 Series
673,Honda,2016,4.9,Hybrid,Manual,278496,New,31141.53,Fit
1748,Ford,2010,4.1,Diesel,Automatic,199304,Used,88058.22,Model S
293,Audi,2021,4.8,Diesel,Manual,276383,New,56797.72,X3
480,Audi,2013,1.6,Diesel,Manual,174898,Like New,70055.56,CR-V
2114,Toyota,2021,3.4,Diesel,Manual,148515,New,74530.9,3 Series
241,Ford,2009,4.8,Petrol,Automatic,9466,Like New,92834.17,Model 3
1673,Tesla,2019,4.8,Hybrid,Automatic,19199,Used,41224.51,X3
572,Mercedes,2023,3.5,Diesel,Manual,40491,Like New,8823.45,Model 3
2142,Toyota,2004,3.9,Hybrid,Automatic,230502,Used,84541.72,5 Series
180,BMW,2008,2.0,Diesel,Automatic,108261,Used,52131.56,CR-V
305,Toyota,2023,4.2,Petrol,Automatic,44397,Used,90870.69,Model 3
10,Tesla,2022,4.9,Diesel,Manual,201484,Used,14281.89,Fit
154,Toyota,2023,1.2,Diesel,Automatic,254606,New,5472.39,C-Class
1153,Audi,2013,5.3,Electric,Manual,50385,Used,43638.79,C-Class
483,Tesla,2000,1.6,Diesel,Automatic,109384,Like New,38018.04,CR-V
1558,BMW,2023,2.3,Petrol,Automatic,205338,Used,76535.97,Accord
1294,Ford,2010,1.5,Electric,Manual,148346,Used,84395.51,A4
1513,Audi,2018,5.9,Diesel,Manual,130842,Like New,24995.87,Corolla
2411,BMW,2000,5.9,Diesel,Automatic,5695,Used,16479.84,Explorer
57,Honda,2021,2.0,Hybrid,Automatic,92447,New,14552.91,CR-V
2461,Tesla,2004,2.7,Hybrid,Manual,10360,New,34750.31,X5
491,Audi,2010,5.2,Hybrid,Automatic,87340,New,17161.68,Q5
2462,Mercedes,2010,3.5,Petrol,Manual,75028,Used,34536.64,Fiesta
1121,Mercedes,2023,4.7,Petrol,Automatic,117286,New,30691.24,C-Class
932,Ford,2000,3.3,Electric,Automatic,172438,New,69719.28,Civic
268,Toyota,2009,2.0,Petrol,Automatic,59622,Used,83051.2,Model 3
1766,Honda,2005,3.4,Hybrid,Manual,43372,Like New,97245.49,X5
1360,Ford,2023,4.2,Electric,Manual,269188,New,40593.92,Camry
1408,Ford,2022,4.4,Hybrid,Automatic,4694,Used,54345.82,Civic
2336,Honda,2020,4.3,Hybrid,Automatic,161938,New,51174.28,Explorer
930,Ford,2009,3.5,Diesel,Manual,193242,New,71162.01,Model Y
396,Mercedes,2012,3.3,Hybrid,Automatic,43372,Used,20350.81,Explorer
1949,Audi,2004,2.4,Hybrid,Automatic,1950,Like New,33051.79,Civic
2168,Audi,2016,3.2,Hybrid,Manual,202259,Used,39595.03,Fit
2358,BMW,2002,6.0,Petrol,Automatic,271452,Used,56563.48,Corolla
506,Ford,2001,1.5,Diesel,Manual,206089,Like New,28322.67,RAV4
2136,Honda,2022,1.3,Hybrid,Automatic,77338,Like New,81293.98,Accord
880,BMW,2016,2.0,Petrol,Manual,31346,New,39837.32,Focus
2358,Audi,2012,5.4,Petrol,Automatic,16740,Like New,40155.51,Model 3
1114,BMW,2013,1.1,Electric,Automatic,3679,Used,92009.61,Fiesta
1377,Ford,2003,4.0,Hybrid,Manual,148051,Like New,49216.7,Fit
1291,Ford,2014,5.9,Hybrid,Automatic,296751,New,42870.26,Q5
2336,Audi,2023,1.5,Electric,Automatic,81455,Like New,13240.61,Q5
1079,Toyota,2022,3.9,Electric,Manual,205320,Like New,34549.31,A3
1632,Audi,2018,5.5,Hybrid,Manual,70441,Used,75563.78,Q5
966,Audi,2007,2.1,Petrol,Automatic,232275,Like New,94771.69,X5
1359,Tesla,2000,3.3,Hybrid,Manual,295759,New,94486.25,Corolla
896,Honda,2018,4.1,Electric,Automatic,98580,New,36014.91,Fiesta
154,BMW,2013,1.2,Diesel,Manual,43563,New,62365.5,A3
31,Ford,2001,5.3,Petrol,Automatic,246590,Used,77532.41,Civic
876,Mercedes,2018,5.2,Diesel,Manual,117744,Used,61384.1,GLC
448,Honda,2022,3.7,Petrol,Automatic,229602,Used,23900.22,Model Y
678,Toyota,2010,4.4,Hybrid,Manual,228625,Used,70253.37,GLA
1067,Ford,2005,2.1,Petrol,Manual,249465,New,91080.62,A4
723,Tesla,2004,2.9,Petrol,Automatic,229728,New,19175.06,Explorer
874,Honda,2020,1.4,Diesel,Manual,10652,New,43144.04,GLA
2211,Honda,2019,1.6,Petrol,Manual,273661,New,8382.5,C-Class
93,Honda,2011,6.0,Petrol,Manual,17878,Used,25578.52,CR-V
898,Tesla,2004,2.3,Hybrid,Manual,296784,New,75006.75,E-Class
1227,Honda,2002,1.8,Petrol,Automatic,164164,New,79574.92,Focus
2236,Ford,2012,2.7,Electric,Manual,61009,Used,22424.55,Camry
1400,Ford,2010,5.5,Petrol,Manual,44134,Like New,90352.33,Camry
625,Ford,2012,1.2,Diesel,Automatic,7232,New,29676.34,Model 3
